PG Count,GSM,Binding ,Paper,Spine
81,75,paperback,crème,4.943625
82,75,paperback,crème,4.99725
83,75,paperback,crème,5.050875
84,75,paperback,crème,5.1045
85,75,paperback,crème,5.158125
86,75,paperback,crème,5.21175
87,75,paperback,crème,5.265375
88,75,paperback,crème,5.319
89,75,paperback,crème,5.372625
90,75,paperback,crème,5.42625
91,75,paperback,crème,5.479875
92,75,paperback,crème,5.5335
93,75,paperback,crème,5.587125
94,75,paperback,crème,5.64075
95,75,paperback,crème,5.694375
96,75,paperback,crème,5.748
97,75,paperback,crème,5.801625
98,75,paperback,crème,5.85525
99,75,paperback,crème,5.908875
100,75,paperback,crème,5.9625
101,75,paperback,crème,6.016125
102,75,paperback,crème,6.06975
103,75,paperback,crème,6.123375
104,75,paperback,crème,6.177
105,75,paperback,crème,6.230625
106,75,paperback,crème,6.28425
107,75,paperback,crème,6.337875
108,75,paperback,crème,6.3915
109,75,paperback,crème,6.445125
110,75,paperback,crème,6.49875
111,75,paperback,crème,6.552375
112,75,paperback,crème,6.606
113,75,paperback,crème,6.659625
114,75,paperback,crème,6.71325
115,75,paperback,crème,6.766875
116,75,paperback,crème,6.8205
117,75,paperback,crème,6.874125
118,75,paperback,crème,6.92775
119,75,paperback,crème,6.981375
120,75,paperback,crème,7.035
121,75,paperback,crème,7.088625
122,75,paperback,crème,7.14225
123,75,paperback,crème,7.195875
124,75,paperback,crème,7.2495
125,75,paperback,crème,7.303125
126,75,paperback,crème,7.35675
127,75,paperback,crème,7.410375
128,75,paperback,crème,7.464
129,75,paperback,crème,7.517625
130,75,paperback,crème,7.57125
131,75,paperback,crème,7.624875
132,75,paperback,crème,7.6785
133,75,paperback,crème,7.732125
134,75,paperback,crème,7.78575
135,75,paperback,crème,7.839375
136,75,paperback,crème,7.893
137,75,paperback,crème,7.946625
138,75,paperback,crème,8.00025
139,75,paperback,crème,8.053875
140,75,paperback,crème,8.1075
141,75,paperback,crème,8.161125
142,75,paperback,crème,8.21475
143,75,paperback,crème,8.268375
144,75,paperback,crème,8.322
145,75,paperback,crème,8.375625
146,75,paperback,crème,8.42925
147,75,paperback,crème,8.482875
148,75,paperback,crème,8.5365
149,75,paperback,crème,8.590125
150,75,paperback,crème,8.64375
151,75,paperback,crème,8.697375
152,75,paperback,crème,8.751
153,75,paperback,crème,8.804625
154,75,paperback,crème,8.85825
155,75,paperback,crème,8.911875
156,75,paperback,crème,8.9655
157,75,paperback,crème,9.019125
158,75,paperback,crème,9.07275
159,75,paperback,crème,9.126375
160,75,paperback,crème,9.18
161,75,paperback,crème,9.233625
162,75,paperback,crème,9.28725
163,75,paperback,crème,9.340875
164,75,paperback,crème,9.3945
165,75,paperback,crème,9.448125
166,75,paperback,crème,9.50175
167,75,paperback,crème,9.555375
168,75,paperback,crème,9.609
169,75,paperback,crème,9.662625
170,75,paperback,crème,9.71625
171,75,paperback,crème,9.769875
172,75,paperback,crème,9.8235
173,75,paperback,crème,9.877125
174,75,paperback,crème,9.93075
175,75,paperback,crème,9.984375
176,75,paperback,crème,10.038
177,75,paperback,crème,10.091625
178,75,paperback,crème,10.14525
179,75,paperback,crème,10.198875
180,75,paperback,crème,10.2525
181,75,paperback,crème,10.306125
182,75,paperback,crème,10.35975
183,75,paperback,crème,10.413375
184,75,paperback,crème,10.467
185,75,paperback,crème,10.520625
186,75,paperback,crème,10.57425
187,75,paperback,crème,10.627875
188,75,paperback,crème,10.6815
189,75,paperback,crème,10.735125
190,75,paperback,crème,10.78875
191,75,paperback,crème,10.842375
192,75,paperback,crème,10.896
193,75,paperback,crème,10.949625
194,75,paperback,crème,11.00325
195,75,paperback,crème,11.056875
196,75,paperback,crème,11.1105
197,75,paperback,crème,11.164125
198,75,paperback,crème,11.21775
199,75,paperback,crème,11.271375
200,75,paperback,crème,11.325
201,75,paperback,crème,11.378625
202,75,paperback,crème,11.43225
203,75,paperback,crème,11.485875
204,75,paperback,crème,11.5395
205,75,paperback,crème,11.593125
206,75,paperback,crème,11.64675
207,75,paperback,crème,11.700375
208,75,paperback,crème,11.754
209,75,paperback,crème,11.807625
210,75,paperback,crème,11.86125
211,75,paperback,crème,11.914875
212,75,paperback,crème,11.9685
213,75,paperback,crème,12.022125
214,75,paperback,crème,12.07575
215,75,paperback,crème,12.129375
216,75,paperback,crème,12.183
217,75,paperback,crème,12.236625
218,75,paperback,crème,12.29025
219,75,paperback,crème,12.343875
220,75,paperback,crème,12.3975
221,75,paperback,crème,12.451125
222,75,paperback,crème,12.50475
223,75,paperback,crème,12.558375
224,75,paperback,crème,12.612
225,75,paperback,crème,12.665625
226,75,paperback,crème,12.71925
227,75,paperback,crème,12.772875
228,75,paperback,crème,12.8265
229,75,paperback,crème,12.880125
230,75,paperback,crème,12.93375
231,75,paperback,crème,12.987375
232,75,paperback,crème,13.041
233,75,paperback,crème,13.094625
234,75,paperback,crème,13.14825
235,75,paperback,crème,13.201875
236,75,paperback,crème,13.2555
237,75,paperback,crème,13.309125
238,75,paperback,crème,13.36275
239,75,paperback,crème,13.416375
240,75,paperback,crème,13.47
241,75,paperback,crème,13.523625
242,75,paperback,crème,13.57725
243,75,paperback,crème,13.630875
244,75,paperback,crème,13.6845
245,75,paperback,crème,13.738125
246,75,paperback,crème,13.79175
247,75,paperback,crème,13.845375
248,75,paperback,crème,13.899
249,75,paperback,crème,13.952625
250,75,paperback,crème,14.00625
251,75,paperback,crème,14.059875
252,75,paperback,crème,14.1135
253,75,paperback,crème,14.167125
254,75,paperback,crème,14.22075
255,75,paperback,crème,14.274375
256,75,paperback,crème,14.328
257,75,paperback,crème,14.381625
258,75,paperback,crème,14.43525
259,75,paperback,crème,14.488875
260,75,paperback,crème,14.5425
261,75,paperback,crème,14.596125
262,75,paperback,crème,14.64975
263,75,paperback,crème,14.703375
264,75,paperback,crème,14.757
265,75,paperback,crème,14.810625
266,75,paperback,crème,14.86425
267,75,paperback,crème,14.917875
268,75,paperback,crème,14.9715
269,75,paperback,crème,15.025125
270,75,paperback,crème,15.07875
271,75,paperback,crème,15.132375
272,75,paperback,crème,15.186
273,75,paperback,crème,15.239625
274,75,paperback,crème,15.29325
275,75,paperback,crème,15.346875
276,75,paperback,crème,15.4005
277,75,paperback,crème,15.454125
278,75,paperback,crème,15.50775
279,75,paperback,crème,15.561375
280,75,paperback,crème,15.615
281,75,paperback,crème,15.668625
282,75,paperback,crème,15.72225
283,75,paperback,crème,15.775875
284,75,paperback,crème,15.8295
285,75,paperback,crème,15.883125
286,75,paperback,crème,15.93675
287,75,paperback,crème,15.990375
288,75,paperback,crème,16.044
289,75,paperback,crème,16.097625
290,75,paperback,crème,16.15125
291,75,paperback,crème,16.204875
292,75,paperback,crème,16.2585
293,75,paperback,crème,16.312125
294,75,paperback,crème,16.36575
295,75,paperback,crème,16.419375
296,75,paperback,crème,16.473
297,75,paperback,crème,16.526625
298,75,paperback,crème,16.58025
299,75,paperback,crème,16.633875
300,75,paperback,crème,16.6875
301,75,paperback,crème,16.741125
302,75,paperback,crème,16.79475
303,75,paperback,crème,16.848375
304,75,paperback,crème,16.902
305,75,paperback,crème,16.955625
306,75,paperback,crème,17.00925
307,75,paperback,crème,17.062875
308,75,paperback,crème,17.1165
309,75,paperback,crème,17.170125
310,75,paperback,crème,17.22375
311,75,paperback,crème,17.277375
312,75,paperback,crème,17.331
313,75,paperback,crème,17.384625
314,75,paperback,crème,17.43825
315,75,paperback,crème,17.491875
316,75,paperback,crème,17.5455
317,75,paperback,crème,17.599125
318,75,paperback,crème,17.65275
319,75,paperback,crème,17.706375
320,75,paperback,crème,17.76
321,75,paperback,crème,17.813625
322,75,paperback,crème,17.86725
323,75,paperback,crème,17.920875
324,75,paperback,crème,17.9745
325,75,paperback,crème,18.028125
326,75,paperback,crème,18.08175
327,75,paperback,crème,18.135375
328,75,paperback,crème,18.189
329,75,paperback,crème,18.242625
330,75,paperback,crème,18.29625
331,75,paperback,crème,18.349875
332,75,paperback,crème,18.4035
333,75,paperback,crème,18.457125
334,75,paperback,crème,18.51075
335,75,paperback,crème,18.564375
336,75,paperback,crème,18.618
337,75,paperback,crème,18.671625
338,75,paperback,crème,18.72525
339,75,paperback,crème,18.778875
340,75,paperback,crème,18.8325
341,75,paperback,crème,18.886125
342,75,paperback,crème,18.93975
343,75,paperback,crème,18.993375
344,75,paperback,crème,19.047
345,75,paperback,crème,19.100625
346,75,paperback,crème,19.15425
347,75,paperback,crème,19.207875
348,75,paperback,crème,19.2615
349,75,paperback,crème,19.315125
350,75,paperback,crème,19.36875
351,75,paperback,crème,19.422375
352,75,paperback,crème,19.476
353,75,paperback,crème,19.529625
354,75,paperback,crème,19.58325
355,75,paperback,crème,19.636875
356,75,paperback,crème,19.6905
357,75,paperback,crème,19.744125
358,75,paperback,crème,19.79775
359,75,paperback,crème,19.851375
360,75,paperback,crème,19.905
361,75,paperback,crème,19.958625
362,75,paperback,crème,20.01225
363,75,paperback,crème,20.065875
364,75,paperback,crème,20.1195
365,75,paperback,crème,20.173125
366,75,paperback,crème,20.22675
367,75,paperback,crème,20.280375
368,75,paperback,crème,20.334
369,75,paperback,crème,20.387625
370,75,paperback,crème,20.44125
371,75,paperback,crème,20.494875
372,75,paperback,crème,20.5485
373,75,paperback,crème,20.602125
374,75,paperback,crème,20.65575
375,75,paperback,crème,20.709375
376,75,paperback,crème,20.763
377,75,paperback,crème,20.816625
378,75,paperback,crème,20.87025
379,75,paperback,crème,20.923875
380,75,paperback,crème,20.9775
381,75,paperback,crème,21.031125
382,75,paperback,crème,21.08475
383,75,paperback,crème,21.138375
384,75,paperback,crème,21.192
385,75,paperback,crème,21.245625
386,75,paperback,crème,21.29925
387,75,paperback,crème,21.352875
388,75,paperback,crème,21.4065
389,75,paperback,crème,21.460125
390,75,paperback,crème,21.51375
391,75,paperback,crème,21.567375
392,75,paperback,crème,21.621
393,75,paperback,crème,21.674625
394,75,paperback,crème,21.72825
395,75,paperback,crème,21.781875
396,75,paperback,crème,21.8355
397,75,paperback,crème,21.889125
398,75,paperback,crème,21.94275
399,75,paperback,crème,21.996375
400,75,paperback,crème,22.05
401,75,paperback,crème,22.103625
402,75,paperback,crème,22.15725
403,75,paperback,crème,22.210875
404,75,paperback,crème,22.2645
405,75,paperback,crème,22.318125
406,75,paperback,crème,22.37175
407,75,paperback,crème,22.425375
408,75,paperback,crème,22.479
409,75,paperback,crème,22.532625
410,75,paperback,crème,22.58625
411,75,paperback,crème,22.639875
412,75,paperback,crème,22.6935
413,75,paperback,crème,22.747125
414,75,paperback,crème,22.80075
415,75,paperback,crème,22.854375
416,75,paperback,crème,22.908
417,75,paperback,crème,22.961625
418,75,paperback,crème,23.01525
419,75,paperback,crème,23.068875
420,75,paperback,crème,23.1225
421,75,paperback,crème,23.176125
422,75,paperback,crème,23.22975
423,75,paperback,crème,23.283375
424,75,paperback,crème,23.337
425,75,paperback,crème,23.390625
426,75,paperback,crème,23.44425
427,75,paperback,crème,23.497875
428,75,paperback,crème,23.5515
429,75,paperback,crème,23.605125
430,75,paperback,crème,23.65875
431,75,paperback,crème,23.712375
432,75,paperback,crème,23.766
433,75,paperback,crème,23.819625
434,75,paperback,crème,23.87325
435,75,paperback,crème,23.926875
436,75,paperback,crème,23.9805
437,75,paperback,crème,24.034125
438,75,paperback,crème,24.08775
439,75,paperback,crème,24.141375
440,75,paperback,crème,24.195
441,75,paperback,crème,24.248625
442,75,paperback,crème,24.30225
443,75,paperback,crème,24.355875
444,75,paperback,crème,24.4095
445,75,paperback,crème,24.463125
446,75,paperback,crème,24.51675
447,75,paperback,crème,24.570375
448,75,paperback,crème,24.624
449,75,paperback,crème,24.677625
450,75,paperback,crème,24.73125
451,75,paperback,crème,24.784875
452,75,paperback,crème,24.8385
453,75,paperback,crème,24.892125
454,75,paperback,crème,24.94575
455,75,paperback,crème,24.999375
456,75,paperback,crème,25.053
457,75,paperback,crème,25.106625
458,75,paperback,crème,25.16025
459,75,paperback,crème,25.213875
460,75,paperback,crème,25.2675
461,75,paperback,crème,25.321125
462,75,paperback,crème,25.37475
463,75,paperback,crème,25.428375
464,75,paperback,crème,25.482
465,75,paperback,crème,25.535625
466,75,paperback,crème,25.58925
467,75,paperback,crème,25.642875
468,75,paperback,crème,25.6965
469,75,paperback,crème,25.750125
470,75,paperback,crème,25.80375
471,75,paperback,crème,25.857375
472,75,paperback,crème,25.911
473,75,paperback,crème,25.964625
474,75,paperback,crème,26.01825
475,75,paperback,crème,26.071875
476,75,paperback,crème,26.1255
477,75,paperback,crème,26.179125
478,75,paperback,crème,26.23275
479,75,paperback,crème,26.286375
480,75,paperback,crème,26.34
481,75,paperback,crème,26.393625
482,75,paperback,crème,26.44725
483,75,paperback,crème,26.500875
484,75,paperback,crème,26.5545
485,75,paperback,crème,26.608125
486,75,paperback,crème,26.66175
487,75,paperback,crème,26.715375
488,75,paperback,crème,26.769
489,75,paperback,crème,26.822625
490,75,paperback,crème,26.87625
491,75,paperback,crème,26.929875
492,75,paperback,crème,26.9835
493,75,paperback,crème,27.037125
494,75,paperback,crème,27.09075
495,75,paperback,crème,27.144375
496,75,paperback,crème,27.198
497,75,paperback,crème,27.251625
498,75,paperback,crème,27.30525
499,75,paperback,crème,27.358875
500,75,paperback,crème,27.4125
501,75,paperback,crème,27.466125
502,75,paperback,crème,27.51975
503,75,paperback,crème,27.573375
504,75,paperback,crème,27.627
505,75,paperback,crème,27.680625
506,75,paperback,crème,27.73425
507,75,paperback,crème,27.787875
508,75,paperback,crème,27.8415
509,75,paperback,crème,27.895125
510,75,paperback,crème,27.94875
511,75,paperback,crème,28.002375
512,75,paperback,crème,28.056
513,75,paperback,crème,28.109625
514,75,paperback,crème,28.16325
515,75,paperback,crème,28.216875
516,75,paperback,crème,28.2705
517,75,paperback,crème,28.324125
518,75,paperback,crème,28.37775
519,75,paperback,crème,28.431375
520,75,paperback,crème,28.485
521,75,paperback,crème,28.538625
522,75,paperback,crème,28.59225
523,75,paperback,crème,28.645875
524,75,paperback,crème,28.6995
525,75,paperback,crème,28.753125
526,75,paperback,crème,28.80675
527,75,paperback,crème,28.860375
528,75,paperback,crème,28.914
529,75,paperback,crème,28.967625
530,75,paperback,crème,29.02125
531,75,paperback,crème,29.074875
532,75,paperback,crème,29.1285
533,75,paperback,crème,29.182125
534,75,paperback,crème,29.23575
535,75,paperback,crème,29.289375
536,75,paperback,crème,29.343
537,75,paperback,crème,29.396625
538,75,paperback,crème,29.45025
539,75,paperback,crème,29.503875
540,75,paperback,crème,29.5575
541,75,paperback,crème,29.611125
542,75,paperback,crème,29.66475
543,75,paperback,crème,29.718375
544,75,paperback,crème,29.772
545,75,paperback,crème,29.825625
546,75,paperback,crème,29.87925
547,75,paperback,crème,29.932875
548,75,paperback,crème,29.9865
549,75,paperback,crème,30.040125
550,75,paperback,crème,30.09375
551,75,paperback,crème,30.147375
552,75,paperback,crème,30.201
553,75,paperback,crème,30.254625
554,75,paperback,crème,30.30825
555,75,paperback,crème,30.361875
556,75,paperback,crème,30.4155
557,75,paperback,crème,30.469125
558,75,paperback,crème,30.52275
559,75,paperback,crème,30.576375
560,75,paperback,crème,30.63
561,75,paperback,crème,30.683625
562,75,paperback,crème,30.73725
563,75,paperback,crème,30.790875
564,75,paperback,crème,30.8445
565,75,paperback,crème,30.898125
566,75,paperback,crème,30.95175
567,75,paperback,crème,31.005375
568,75,paperback,crème,31.059
569,75,paperback,crème,31.112625
570,75,paperback,crème,31.16625
571,75,paperback,crème,31.219875
572,75,paperback,crème,31.2735
573,75,paperback,crème,31.327125
574,75,paperback,crème,31.38075
575,75,paperback,crème,31.434375
576,75,paperback,crème,31.488
577,75,paperback,crème,31.541625
578,75,paperback,crème,31.59525
579,75,paperback,crème,31.648875
580,75,paperback,crème,31.7025
581,75,paperback,crème,31.756125
582,75,paperback,crème,31.80975
583,75,paperback,crème,31.863375
584,75,paperback,crème,31.917
585,75,paperback,crème,31.970625
586,75,paperback,crème,32.02425
587,75,paperback,crème,32.077875
588,75,paperback,crème,32.1315
589,75,paperback,crème,32.185125
590,75,paperback,crème,32.23875
591,75,paperback,crème,32.292375
592,75,paperback,crème,32.346
593,75,paperback,crème,32.399625
594,75,paperback,crème,32.45325
595,75,paperback,crème,32.506875
596,75,paperback,crème,32.5605
597,75,paperback,crème,32.614125
598,75,paperback,crème,32.66775
599,75,paperback,crème,32.721375
600,75,paperback,crème,32.775
601,75,paperback,crème,32.828625
602,75,paperback,crème,32.88225
603,75,paperback,crème,32.935875
604,75,paperback,crème,32.9895
605,75,paperback,crème,33.043125
606,75,paperback,crème,33.09675
607,75,paperback,crème,33.150375
608,75,paperback,crème,33.204
609,75,paperback,crème,33.257625
610,75,paperback,crème,33.31125
611,75,paperback,crème,33.364875
612,75,paperback,crème,33.4185
613,75,paperback,crème,33.472125
614,75,paperback,crème,33.52575
615,75,paperback,crème,33.579375
616,75,paperback,crème,33.633
617,75,paperback,crème,33.686625
618,75,paperback,crème,33.74025
619,75,paperback,crème,33.793875
620,75,paperback,crème,33.8475
621,75,paperback,crème,33.901125
622,75,paperback,crème,33.95475
623,75,paperback,crème,34.008375
